Sep-02-2020(15:05:39),height::0
Sep-02-2020(15:05:40),height::0
Sep-02-2020(15:05:40),width::0
Sep-02-2020(15:05:41),width::0
Sep-02-2020(15:05:42),height::1
Sep-02-2020(15:05:42),height::1
Sep-02-2020(15:05:43),width::-1
Sep-02-2020(15:05:44),width::1
Sep-02-2020(15:05:44),yaw::1
Sep-02-2020(15:05:44),yaw::-1
Sep-02-2020(15:05:45),roll::1
Sep-02-2020(15:05:46),roll::1
