Sep-02-2020(15:09:14),height::0
Sep-02-2020(15:09:28),height::0
Sep-02-2020(15:09:42),width::0
Sep-02-2020(15:09:57),width::0
Sep-02-2020(15:10:33),height::1
Sep-02-2020(15:11:09),height::1
Sep-02-2020(15:11:45),width::-1
Sep-02-2020(15:12:22),width::1
Sep-02-2020(15:12:59),yaw::1
Sep-02-2020(15:13:37),yaw::-1
Sep-02-2020(15:14:17),roll::1
Sep-02-2020(15:14:57),roll::1
